0.0,0.0
0.09720740357187248,0.003680918037820444
0.18547173082613846,0.004802143347682132
0.26522526174581373,0.004169048391121412
0.3369002763139144,0.002587005629674638
0.40092905451345645,0.0008613875248781643
0.45774387632745556,-0.00020243346173167039
0.5077770217389278,0.0002009151313815058
0.5514607707308892,0.002876805765754019
0.5892274032863557,0.00863061090292222
0.621509199388343,0.018267703004422486
0.6487384390198672,0.032593454531791154
0.6713474021639443,0.05241323794656455
0.6897683688035899,0.07853242571027905
0.704462760826512,0.1117500224355159
0.7176994074423765,0.15247009297548256
0.7345830178934135,0.20047702903939335
0.7604663132813044,0.2555010288279473
0.8007020147077312,0.3172722905418434
0.8606428432743751,0.3855210123817804
0.9456415200829185,0.4599773925484575
1.0607324498168862,0.5403073966131064
1.203387804875291,0.6246510177604707
1.3633811888460536,0.7095947656297964
1.5301406188645739,0.7916554144483714
1.693094112066252,0.8673497384434832
1.8416696855864854,0.9331945118424182
1.9652953565606759,0.9857065088724649
2.054306079440102,1.0217687453515294
2.1099371878328457,1.0426660542141355
2.1406299485425753,1.0525931855293633
2.154953765087737,1.0557966338401554
2.1614780409867773,1.056522893689455
2.168772179758143,1.0590184596202055
2.1854055849202814,1.0675298261753492
2.218820996127899,1.0857213857118282
2.268696368248077,1.1132457766427715
2.3314378034234506,1.1480652018534891
2.403439944164672,1.1881359434954835
2.4810974329823914,1.231414283720256
2.5608049123872587,1.2758565046793078
2.638957024889926,1.3194188885241411
2.7126797176825215,1.3604720046198613
2.782146889173424,1.3991130996639678
2.8483263851813887,1.435889194940017
2.9121860534844712,1.471347312841516
2.9746937418607264,1.5060344757619724
3.0368172980882107,1.5404977060948946
3.099523866335563,1.5752836319727117
3.1634700828085,1.6107648912405204
3.2285159017315173,1.6468677083068057
3.2943952894817423,1.6834477114460347
3.360842212436303,1.7203605289326747
3.427590636972327,1.757461789041193
3.4943745294669406,1.7946071200460563
3.5609297449686035,1.8316530615925555
3.6271219205314176,1.868518779115521
